ResponseID,ResponseSet,Name,ExternalDataReference,Country,Status,StartDate,EndDate,Finished,Eff,Consent,Instruct1,ArticleIns,ArtInstruc,Neutral,HighEff,LowEff,ReadTime_1,ReadTime_2,ReadTime_3,ReadTime_4,MCIntro,Scary,Disgusting,Severe,Threaten,Effective,GWInstruct,GW01Trend,GW02HumDri,GW03Smoke,GW05Percen,GW06Solar,GW07Little,GW08Direct,GW09Threat,IntentionI,In01Bulbs,In02Winter,In03Summer,In04Washin,In05Dryer,In06Recycl,In07Paper,In08Water,In09Bags,In10Drive,In11Vote,In12Write,MoralIntro,M01Suffer,M02Rights,M03Proud,M04Guilty,M05Virtuou,M06Negativ,M07Positiv,M08Punish,M09Reward,M10Wrong,M11Right,PolicyIntr,Policies_Plastic,Policies_Reuse,Policies_Cup,Policies_Commute,Policies_Hybrid,Policies_MPG,Policies_Carpool,Disposable,Reusable,Drinks,Commuter,Hybrid,MPG,Carpool,DemoInstru,Gender,age,LibCon,Suspicion,Purpose,Thoughts,BebriefInt,Debriefing,GW06Solar_r,GW07Little_r,negEmoAvg,beliefAvg,intentionAvg,moralAvg,policyCount,filter_$,MatchSequence,ZintentionAvg,ZmoralAvg
R_cZ0uaibdPKrIAwR,Live,Anonymous,,United States,0,6/22/15 9:56,6/22/15 10:08,1,-0.5,4,1,1,1,1,,1,0,0,239.467,0,1,7,5,7,7,4,1,3,5,4,3,4,2,4,7,1,7,7,7,7,1,7,7,7,7,7,7,4,1,7,7,7,7,1,4,1,5,5,4,4,1,1,1,1,2,1,2,1,1,1,5,,10,,2,1,2,40,2,1,Peoples moral perceptions on climate change.,no,1,1,4,6,6.5,4.5,6.25,4.727272727,5,1,0,1.286554031,0.110814904
R_8AMbP8J9jbFGd8h,Live,Anonymous,,United States,0,6/16/15 9:49,6/16/15 9:56,1,-0.5,4,1,1,1,1,,1,0,0,52.862,0,1,4,4,5,5,6,1,6,6,5,6,2,2,6,4,1,6,3,4,6,3,6,6,3,5,2,4,4,1,5,5,5,5,3,3,4,5,5,3,4,1,1,1,1,2,1,1,1,1,1,1,,5,6,2,1,1,50,6,1,"\     The article was to create a cognitive dissonance in respondents to measure whether climate change denial communication could diminish personal action to recycle"""," etc.\""	NO""",1,6,6,4.5,5.625,4.333333333,4.272727273,6,1,0,-0.272667245,-0.236277754,
R_bftyBBfh28HbxTD,Live,Anonymous,,United States,0,6/16/15 10:44,6/16/15 10:53,1,-0.5,4,1,1,1,1,,1,3.697,33.384,104.794,3,1,4,6,5,3,1,1,7,7,6,5,3,1,5,6,1,5,2,5,3,1,5,4,2,2,3,5,4,1,5,6,5,6,1,4,4,4,5,4,4,1,2,1,1,2,1,2,2,,1,1,,5,,,1,2,41,4,1,The purpose of this survey was to identify my opinion on climate change and how I feel about doing things to reduce the effect.,I enjoyed the survey.,1,1,5,7,4.5,6,3.416666667,4.363636364,3,1,0,-1.018381768,-0.166859223
R_8DiXOs2CapchxKl,Live,Anonymous,,United States,0,6/16/15 11:18,6/16/15 11:29,1,0.5,4,1,1,1,1,1,,0,0,67.234,0,1,6,5,6,6,4,1,6,5,5,3,4,2,5,5,1,5,5,4,6,3,5,3,5,4,5,3,2,1,5,4,5,3,2,2,3,2,3,3,2,1,1,1,1,2,1,2,2,1,1,1,,5,,,1,2,35,4,1,"\Not 100% sure -- maybe education to some extent.  Correlation of \""\""morals\""\"" to behaviors related to saving the environment.\""""",No,1,1,4,6,5.75,4.875,4.166666667,3.090909091,4,1,0,-0.408251703,-1.138718666
R_3Q29a7MNO4qwyfb,Live,Anonymous,,United States,0,6/16/15 11:31,6/16/15 11:36,1,-0.5,4,1,1,1,1,,1,0,0,56.003,0,1,7,4,7,5,4,1,7,7,7,7,1,1,1,7,1,4,4,4,5,4,5,5,7,4,4,4,1,1,1,7,7,7,4,4,4,4,7,1,4,1,1,1,1,2,1,2,1,1,1,2,,10,,10,1,1,35,4,1,To see how people felt about recycling,no comment,1,1,7,7,5.75,6.25,4.25,4.545454545,5,1,0,-0.340459474,-0.02802216
R_e8ORREaMyJMoAQd,Live,Anonymous,,United States,0,6/22/15 9:14,6/22/15 9:18,1,-0.5,4,1,1,1,1,,1,0,0,52.062,0,1,6,6,5,6,7,1,6,6,6,7,5,5,6,6,1,6,6,6,5,6,6,6,6,6,7,5,7,1,7,6,5,7,6,7,6,6,6,7,5,1,2,1,1,1,2,1,1,,7,7,6,,7,7,1,1,24,6,1,learning,thank you,1,1,3,3,5.75,5.375,6,6.181818182,5,1,0,1.083177343,1.22151141
R_2o5fpSbr2fFTnBb,Live,Anonymous,,United States,0,6/16/15 10:14,6/16/15 10:26,1,0.5,4,1,1,1,1,1,,0,0,62.607,0,1,5,5,6,5,4,1,5,5,5,4,3,3,5,5,1,7,5,6,5,6,7,5,4,6,5,5,2,1,5,5,5,7,4,4,5,4,6,7,4,1,1,1,1,2,1,1,1,1,5,5,,6,10,2,1,2,27,2,1,how to engage the public to help the environment.  understand what we think and how to get environmental issues front and center,no,1,1,5,5,5.25,4.875,5.25,5.090909091,6,1,0,0.473047279,0.38848903
R_cTM01AWj8uonx1b,Live,Anonymous,,United States,0,6/16/15 9:50,6/16/15 9:57,1,-0.5,4,1,1,1,1,,1,0,0,54.425,0,1,4,3,5,4,5,1,5,5,5,3,3,3,5,4,1,5,6,2,6,4,6,4,7,5,2,4,1,1,5,4,5,5,3,3,4,4,5,5,4,1,2,1,1,2,1,2,1,,1,2,,4,,4,1,1,29,5,1,To see if the paragraph about not being able to make a personal difference caused people to change their answers.,no,1,1,5,5,4,4.625,4.333333333,4.272727273,4,1,0,-0.272667245,-0.236277754
R_9slOsPZXb9kbTTv,Live,Anonymous,,United States,0,6/22/15 9:09,6/22/15 9:19,1,-0.5,4,1,1,1,1,,1,23.649,66.103,67.812,3,1,5,7,5,4,5,1,5,5,5,4,3,3,4,5,1,4,1,6,4,1,6,4,1,5,6,4,1,1,5,5,5,6,1,3,1,5,7,4,3,1,2,1,1,2,1,2,1,,1,5,,5,,8,1,2,49,5,1,the effects of global warming and how much people are willing to change or give up to decrease it,no,1,1,5,5,5.25,4.75,3.583333333,4.090909091,4,1,0,-0.882797309,-0.375114818
R_6XTT8Is1Q0XOz8V,Live,Anonymous,,United States,0,6/16/15 9:56,6/16/15 10:01,1,-0.5,4,1,1,1,1,,1,36.115,37.094,54.345,4,1,6,6,6,4,3,1,7,7,7,7,1,1,6,6,1,6,2,4,2,1,7,5,7,7,5,6,2,1,7,7,6,6,1,1,4,4,6,4,4,1,1,1,1,2,1,2,1,1,1,1,,10,,1,1,1,31,1,1,influence of false information on opinion,no,1,1,7,7,5.5,6.75,4.5,4.545454545,5,1,0,-0.137082786,-0.02802216
R_4NhTN3S9a9TQxpj,Live,Anonymous,,United States,0,6/22/15 9:33,6/22/15 9:40,1,-0.5,4,1,1,1,1,,1,38.493,38.493,66.599,1,1,5,5,5,5,1,1,7,5,6,6,7,5,6,4,1,5,2,2,7,2,5,5,2,3,1,6,2,1,5,3,6,5,2,2,2,5,5,3,5,1,2,1,2,2,1,2,2,,1,,,3,,,1,2,31,3,1,If Global Warming is affected by humans and our stance on it.,Thank you!,1,1,1,3,5,4.75,3.5,3.909090909,2,1,0,-0.950589538,-0.513951881
R_cMwqEc8YoLMAyUZ,Live,Anonymous,,United States,0,6/22/15 9:20,6/22/15 9:27,1,0.5,4,1,1,1,1,1,,0,0,123.559,0,1,7,5,7,7,6,1,7,7,7,7,1,1,7,7,1,5,7,7,4,5,7,5,7,4,2,7,2,1,7,7,7,6,3,4,5,5,7,7,5,1,1,1,1,2,1,1,1,1,1,1,,10,5,4,1,1,40,1,1,To determine people's understanding of climate change as well as their willingness to do their part to fight it.,"\No"""," thanks. \""	1""",7,7,6.5,7,5.166666667,5.727272727,6,1,0,0.405255049,0.874418752,
R_bd2qTnPL1QDYjKl,Live,Anonymous,,United States,0,6/16/15 10:21,6/16/15 10:29,1,-0.5,4,1,1,1,1,,1,0.761,0.761,66.419,1,1,7,7,7,6,7,1,7,7,7,6,1,1,7,7,1,7,6,6,7,2,7,4,6,5,2,4,3,1,5,7,7,6,1,5,1,5,6,1,4,1,2,2,2,2,1,2,2,,,,,5,,,1,2,44,5,1,That after reading the article we might not feel that we are able to make a change in helping with environmental change?,Nothing. Thank you.,1,1,7,7,6.75,6.875,4.916666667,4.363636364,1,1,0,0.201878361,-0.166859223
R_ehrognTRar0GIT3,Live,Anonymous,,United States,0,6/16/15 10:20,6/16/15 10:26,1,-0.5,4,1,1,1,1,,1,42.091,43.23,69.788,2,1,7,7,7,7,4,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,4,7,4,1,7,4,7,7,6,7,6,6,7,7,7,1,2,1,1,2,1,2,1,,1,4,,10,,4,1,2,30,2,1,I think the purpose was to see if respondents believe climate change is human driven and whether it is a moral issue or not.,Thank you.,1,1,7,7,7,7,6.5,6.454545455,4,1,0,1.48993072,1.429767005
R_blaqQAf7FFLgbNX,Live,Anonymous,,United States,0,6/16/15 10:21,6/16/15 10:29,1,-0.5,4,1,1,1,1,,1,0,0,46.23,0,1,7,7,7,7,4,1,7,7,7,7,2,2,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,4,4,7,4,4,7,4,1,1,1,1,1,1,1,1,5,10,10,10,10,10,10,1,2,21,7,1,I think the purpose of this study is to give data to implement laws and taxes to reduce the human effect on global warming.,No,1,1,6,6,7,6.75,7,5.636363636,7,1,0,1.896684096,0.80500022
R_3mjgITfNsuWwtXT,Live,Anonymous,,United States,0,6/22/15 9:26,6/22/15 9:35,1,-0.5,4,1,1,1,1,,1,0,0,93.112,0,1,1,7,7,1,1,1,7,7,7,7,1,1,7,1,1,2,1,1,7,5,7,7,7,7,7,7,1,1,7,7,7,7,1,1,7,7,7,7,7,1,2,1,1,2,1,2,1,,10,10,,10,,10,1,1,28,5,1,Motivation for climate control among the people.,neo,1,1,7,7,4,6.25,4.916666667,5.909090909,4,1,0,0.201878361,1.013255815
R_4N1uUr2lR459Oy9,Live,Anonymous,,United States,0,6/16/15 10:00,6/16/15 10:06,1,-0.5,4,1,1,1,1,,1,0,0,56.004,0,1,4,6,5,4,6,1,7,6,7,7,1,1,6,6,1,7,2,7,4,4,6,3,7,6,4,5,2,1,6,6,5,5,3,2,3,4,5,3,3,1,1,2,1,2,1,1,2,1,,1,,3,5,,1,1,55,2,1,"\not sure since it has fees as absolute values and not in any relationship to the product. / $500 fee for a $10""",000 car of for a $95,"000 car ?\""	no""",7,7,4.75,6.625,4.75,4.090909091,4,1,0,0.066293902,-0.375114818,
R_5pSsMqVs1yWjbO5,Live,Anonymous,,United States,0,6/22/15 8:59,6/22/15 9:06,1,-0.5,4,1,1,1,1,,1,0,0,51.831,0,1,7,7,7,7,1,1,7,7,7,7,1,1,7,7,1,7,7,1,1,1,7,1,7,1,7,7,1,1,7,7,7,7,1,7,4,4,5,4,4,1,1,1,1,2,1,1,2,2,10,1,,10,10,,1,1,33,1,1,peoples opinion on climate change and if they care to change their lifestyle.,no,1,1,7,7,7,7,4,5.181818182,5,1,0,-0.543836162,0.457907562
R_81yuejuJGvjOA8l,Live,Anonymous,,United States,0,6/16/15 9:56,6/16/15 10:07,1,0.5,4,1,1,1,1,1,,0,0,67.218,0,1,7,7,7,7,6,1,7,7,7,7,5,1,7,7,1,3,7,7,7,2,7,7,7,5,4,6,4,1,7,7,7,7,5,7,7,7,7,5,7,1,1,1,1,2,1,1,1,1,1,1,,1,1,1,1,2,36,4,1,Perceptions of human impact on the environment, ,1,1,3,7,7,6.5,5.5,6.636363636,6,1,0,0.676423967,1.568604068
R_6POOnZhB0WuW97L,Live,Anonymous,,United States,0,6/16/15 10:30,6/16/15 10:49,1,0.5,4,1,1,1,1,1,,0,0,377.743,0,1,6,6,6,6,6,1,6,6,6,6,3,2,6,6,1,6,4,4,6,6,6,6,6,4,6,6,6,1,6,6,6,6,4,4,6,6,6,6,6,1,2,1,1,2,1,2,2,,1,1,,10,,,1,2,57,4,1,To gauge beliefs about the cause of global warming.,No.,1,1,5,6,6,5.875,5.5,5.636363636,3,1,0,0.676423967,0.80500022
R_eF1Eti5LLWgukwR,Live,Anonymous,,United States,0,6/16/15 10:15,6/16/15 10:35,1,-0.5,4,1,1,1,1,,1,0,0,145.123,0,1,6,4,7,7,5,1,7,7,6,6,2,1,6,7,1,6,6,6,4,1,7,6,1,4,1,7,6,1,4,1,6,7,6,6,6,6,7,6,6,1,2,1,1,2,1,2,2,,2,2,,10,,,1,1,38,3,1,The effect of being told at the end of the article that you have no effect on climate change as an individual.,No,1,1,6,7,6,6.5,4.583333333,5.545454545,3,1,0,-0.069290556,0.735581689
R_3Og8JnD3buwsFBr,Live,Anonymous,,United States,0,6/22/15 8:57,6/22/15 9:10,1,0.5,4,1,1,1,1,1,,0,0,106.923,0,1,7,7,7,6,6,1,7,7,7,7,5,3,7,7,1,7,6,6,7,1,7,7,7,7,3,7,2,1,6,5,7,7,7,6,6,7,7,7,7,1,1,1,1,2,1,2,2,1,1,1,,10,,,1,2,49,5,1,To find out if I believe if global warming is real,no,1,1,3,5,6.75,6.25,5.583333333,6.545454545,4,1,0,0.744216196,1.499185537
R_7VfFzdkSvaAER8h,Live,Anonymous,,United States,0,6/16/15 10:09,6/16/15 10:15,1,0.5,4,1,1,1,1,1,,0,0,50.44,0,1,4,3,4,3,4,1,5,4,4,4,4,4,4,4,1,4,3,3,6,5,6,6,6,5,3,4,3,1,4,4,4,5,1,1,2,5,5,3,4,1,2,1,1,2,1,2,1,,2,2,,5,,1,1,2,27,6,1,To see if people are more likely to support environmental policies after reading the article about climate change., ,1,1,4,4,3.5,4.125,4.5,3.454545455,4,1,0,-0.137082786,-0.861044539
R_42xvomxYbxNxtpH,Live,Anonymous,,United States,0,6/16/15 10:32,6/16/15 10:40,1,0.5,4,1,1,1,1,1,,0,0,80.007,0,1,7,7,7,6,6,1,7,7,7,7,4,1,7,7,1,7,7,7,6,5,7,7,7,7,6,7,4,1,7,7,7,6,6,6,7,7,7,7,6,1,1,1,1,1,1,1,1,2,1,1,6,10,5,5,1,2,65,1,1,willingness to use environmetally friendly products,none,1,1,4,7,6.75,6.625,6.416666667,6.636363636,7,1,0,1.42213849,1.568604068
R_exJ0LCWjnbvyJk9,Live,Anonymous,,United States,0,6/16/15 10:47,6/16/15 10:58,1,0.5,4,1,1,1,1,1,,0,0,87.766,0,1,7,6,6,6,6,1,7,7,6,6,2,2,5,7,1,6,4,5,7,3,7,4,7,7,5,7,3,1,6,6,6,6,4,7,6,6,6,6,4,1,1,1,1,2,1,1,1,1,1,3,,6,5,2,1,2,70,2,1,To encourage reducing  individual's carbon emissions  by recycling and other suggested methods as stated in the article.,good suggestions,1,1,6,6,6.25,6.25,5.416666667,5.727272727,6,1,0,0.608631738,0.874418752
R_en5Fc39W46EUhFz,Live,Anonymous,,United States,0,6/16/15 9:54,6/16/15 10:04,1,0.5,4,1,1,1,1,1,,,,,,1,5,5,4,5,5,1,5,4,5,4,3,2,5,5,1,3,6,6,6,2,6,6,6,6,3,,1,1,4,5,5,6,2,2,2,2,5,2,3,1,1,1,1,1,2,2,1,1,2,2,1,,,2,1,2,33,6,1,"\To asertain to what degree the public believes climate change is a real""", actionable threat," and to what degree they are willing to take action.\""	 """,5,6,4.75,4.875,4.636363636,3.454545455,5,1,0,-0.026150047,-0.861044539,
R_6hfiZ5eoxvatBDT,Live,Anonymous,,United States,0,6/16/15 10:48,6/16/15 10:56,1,0.5,4,1,1,1,1,1,,4.243,5.987,47.127,3,1,4,6,2,3,5,1,4,5,4,3,4,5,3,4,1,5,1,1,3,3,4,5,5,3,4,4,4,1,5,4,3,5,3,4,3,5,5,5,4,1,2,1,1,2,1,2,2,,5,2,,5,,,1,2,27,6,1,"\I am not sure"""," but I think its about how moral we are.\""	no""",1,4,3,3.75,3.75,3.5,4.181818182,3,1,0,-0.950589538,-0.305696286,
R_cNfSTc6nz3VOedn,Live,Anonymous,,United States,0,6/16/15 9:49,6/16/15 9:55,1,-0.5,4,1,1,1,1,,1,0,0,107.894,0,1,6,6,6,5,5,1,6,6,5,5,5,2,5,5,1,5,6,5,5,3,7,5,5,4,5,5,5,1,5,5,6,5,5,4,5,5,5,6,5,1,2,2,2,2,2,2,2,,,,,,,,1,1,31,5,1,Encouraging people to help nature, ,1,1,3,6,5.75,5.125,5,5.090909091,0,1,0,0.269670591,0.38848903
R_4123W25HoImQIN7,Live,Anonymous,,United States,0,6/16/15 10:38,6/16/15 10:47,1,0.5,4,1,1,1,1,1,,8.024,76.084,77.918,4,1,7,2,7,4,5,1,7,7,7,5,2,1,7,7,1,7,5,7,7,7,7,4,7,7,4,6,2,1,7,7,5,7,4,4,5,6,7,5,6,1,1,1,1,2,1,1,1,1,2,2,,10,10,10,1,1,33,2,1,How people perceive climate change?,no,1,1,6,7,5,6.625,5.833333333,5.727272727,6,1,0,0.947592884,0.874418752
R_1Nery4A0guMhQ7r,Live,Anonymous,,United States,0,6/22/15 11:28,6/22/15 11:33,1,0.5,4,1,1,1,1,1,,5.586,5.586,47.418,1,1,6,7,7,6,2,1,7,6,7,7,2,1,7,7,1,4,4,4,7,1,7,7,1,7,7,7,1,1,7,7,7,6,4,5,3,5,5,3,4,1,1,1,1,2,1,1,2,1,1,1,,5,10,,1,1,20,2,1,See how we relate what we do to being moral,no,1,1,6,7,6.5,6.75,4.75,5.090909091,5,1,0,0.066293902,0.38848903
R_ea3x0OjvU6z8F8h,Live,Anonymous,,United States,0,6/16/15 10:36,6/16/15 10:42,1,-0.5,4,1,1,1,1,,1,7.158,7.158,66.697,1,1,7,4,7,6,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,2,7,7,7,4,7,6,2,1,5,5,5,7,3,6,6,5,6,1,6,1,2,1,1,2,2,1,1,,2,5,,,1,6,1,2,26,1,1,climate change and the human reaction,interesting study,1,1,4,4,6,4,4.833333333,5,4,1,0,0.134086132,0.319070499
R_aXciR87emIxL22V,Live,Anonymous,,United States,0,6/16/15 9:55,6/16/15 10:00,1,0.5,4,1,1,1,1,1,,2.155,51.125,52.668,11,1,1,4,4,1,3,1,6,6,6,6,6,1,5,4,1,6,1,1,5,1,1,1,5,6,7,1,1,1,4,4,1,5,1,1,1,1,5,1,5,1,2,1,2,2,1,2,1,,10,,,10,,10,1,2,29,4,1,perceptions of the environment, ,1,1,2,7,2.5,5.25,3,2.636363636,3,1,0,-1.357342915,-1.485811324
R_7OmwIML0fGaUEdL,Live,Anonymous,,United States,0,6/22/15 9:15,6/22/15 9:24,1,0.5,4,1,1,1,1,1,,0,0,55.525,0,1,7,7,7,6,6,1,7,7,7,7,1,1,7,7,1,6,7,7,7,4,7,6,7,7,5,7,7,1,7,7,7,7,6,7,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,2,10,5,2,1,2,42,2,1,I am not sure. I would suspext people got different messages and maybe you're looking at the effect of that.,"\No"""," thanks!\""	1""",7,7,6.75,7,6.416666667,6.454545455,7,1,0,1.42213849,1.429767005,
R_8xoARezVc9rAHE9,Live,Anonymous,,United States,0,6/16/15 11:01,6/16/15 11:12,1,0.5,4,1,1,1,1,1,,47.979,48.235,57.575,2,1,5,4,6,5,4,1,6,5,5,5,3,2,5,5,1,5,5,4,5,3,5,3,5,6,6,5,4,1,6,6,5,3,2,2,2,3,3,2,3,1,1,1,1,2,1,2,1,1,4,3,,10,,4,1,1,27,1,1,To see how reading articles affects how we perceive climate change,No,1,1,5,6,5,5.25,4.666666667,3.363636364,5,1,0,-0.001498327,-0.930463071
R_5hGSo0hbP4exEl7,Live,Anonymous,,United States,0,6/16/15 10:24,6/16/15 10:34,1,-0.5,4,1,1,1,1,,1,0,0,114.886,0,1,1,2,1,1,5,1,1,1,2,1,5,4,2,1,1,1,7,7,7,1,5,4,7,7,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,1,2,2,2,2,,1,1,,,,,1,2,51,7,1, To see how many people beleive in globle warming. and if it is man made.,I enjoyed doing this from you. Please let me know if I can do more of these from you? /             Thanks  /               MK,1,1,3,4,1.25,1.875,4.333333333,1.545454545,2,1,0,-0.272667245,-2.318833704
R_bEf1ow6eW6NSrIx,Live,Anonymous,,United States,0,6/22/15 9:23,6/22/15 9:33,1,0.5,4,1,1,1,1,1,,0,0,62.253,0,1,7,7,6,5,7,1,7,7,7,7,4,1,7,6,1,5,7,3,7,4,5,7,4,5,4,6,4,1,7,7,7,7,1,7,4,5,7,6,7,1,2,1,1,2,1,1,1,,2,2,,5,1,1,1,2,30,5,1,To support those who are for environmental safety.,no,1,1,4,7,6.25,6.5,5.083333333,5.909090909,5,1,0,0.33746282,1.013255815
R_bqDR5h2leO5XBY1,Live,Anonymous,,United States,0,6/16/15 10:08,6/16/15 10:19,1,0.5,4,1,1,1,1,1,,4.173,21.491,338.589,2,1,5,4,5,6,4,1,5,5,5,4,3,3,5,6,1,6,5,5,6,4,6,5,5,6,4,6,4,1,5,6,5,5,6,4,5,6,4,6,3,1,1,2,2,2,2,1,1,5,,,,,10,4,1,2,39,1,1,Perception of self?,"\Interesting"""," thanks\""	1""",5,5,5,5,5.166666667,5,3,1,0,0.405255049,0.319070499,
R_ey3yhTw8zIV0MrX,Live,Anonymous,,United States,0,6/16/15 10:09,6/16/15 10:14,1,0.5,4,1,1,1,1,1,,0,0,76.343,0,1,5,5,6,5,4,1,6,6,5,5,2,2,5,5,1,4,6,5,5,3,6,5,7,6,2,5,4,1,5,5,5,5,3,3,4,4,5,4,4,1,2,2,2,2,1,1,1,,,,,10,8,10,1,1,39,3,1,views on global warming,none,1,1,6,6,5.25,5.5,4.833333333,4.272727273,3,1,0,0.134086132,-0.236277754
R_0SUJUkrxlTtynKR,Live,Anonymous,,United States,0,6/22/15 9:15,6/22/15 9:24,1,-0.5,4,1,1,1,1,,1,3.34,3.34,100.67,1,1,6,6,6,6,6,1,6,7,7,6,1,1,7,7,1,6,6,5,7,6,7,6,4,7,7,7,2,1,6,6,7,7,4,5,3,4,6,5,4,1,1,1,1,2,2,1,1,5,5,5,,,3,4,1,2,28,1,1,To what extent do people see global warming and its prevention as a moral issue., ,1,1,7,7,6,6.75,5.833333333,5.181818182,5,1,0,0.947592884,0.457907562
R_cNfgFX1M0gk4tbn,Live,Anonymous,,United States,0,6/16/15 10:35,6/16/15 10:40,1,0.5,4,1,1,1,1,1,,0,0,54.806,0,1,5,7,5,6,4,1,6,5,6,5,5,1,5,5,1,7,4,7,7,1,7,7,4,7,4,4,1,1,5,4,6,4,2,4,4,4,6,4,4,1,1,1,1,1,1,2,1,1,1,1,2,10,,8,1,2,39,4,1,People's thoughts about the concept of global warming.,"\\""\""Some College\""\"" is not the same as earning an \""\""Associate's Degree.\""\""\""""",1,1,3,7,5.75,5.25,5,4.272727273,6,1,0,0.269670591,-0.236277754
R_0V3SicOcVzWY16Z,Live,Anonymous,,United States,0,6/22/15 9:06,6/22/15 9:13,1,0.5,4,1,1,1,1,1,,3.753,3.753,89.83,1,1,7,7,7,6,6,1,7,7,7,7,1,1,6,7,1,7,6,6,7,5,7,7,7,7,4,6,7,1,7,7,6,7,7,6,7,6,5,6,6,1,1,1,1,1,1,1,1,5,6,7,9,9,9,5,1,1,35,1,1,How we view our impact on climate change, ,1,1,7,7,6.75,6.875,6.333333333,6.363636364,7,1,0,1.354346261,1.360348473
R_9B3ecffW8p3nhnD,Live,Anonymous,,United States,0,6/16/15 10:31,6/16/15 10:38,1,0.5,4,1,1,1,1,1,,0,0,54.674,0,1,6,6,7,6,4,1,6,6,6,4,2,2,6,6,1,7,4,4,7,4,7,7,7,7,6,7,7,1,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,2,1,2,2,5,10,5,,5,,,1,2,29,4,1,I really dont know,no,1,1,6,6,6.25,5.75,6.166666667,5.636363636,4,1,0,1.218761802,0.80500022
R_9GNc6O5kei1BZpH,Live,Anonymous,,United States,0,6/16/15 11:00,6/16/15 11:27,1,0.5,4,1,1,1,1,1,,0,0,91.089,0,1,5,5,6,4,3,1,6,5,5,5,3,3,6,5,1,5,4,6,6,6,6,5,6,7,2,5,4,1,5,5,4,5,4,6,6,6,5,5,5,1,1,1,1,1,1,1,1,10,1,5,6,10,10,4,1,2,27,2,1,This study is measure my perceptions of global warming and other environmental issues.,No.,1,1,5,5,5,5.25,5.166666667,5.090909091,7,1,0,0.405255049,0.38848903
R_7VQf6AKJr5D5t89,Live,Anonymous,,United States,0,6/22/15 9:23,6/22/15 9:33,1,0.5,4,1,1,1,1,1,,0,0,115.893,0,1,6,7,6,6,5,1,7,5,5,5,5,3,5,7,1,7,1,7,7,5,7,7,2,7,3,6,3,1,5,2,7,7,5,7,2,6,7,6,5,1,1,1,1,2,2,2,2,2,3,5,,,,,1,2,20,4,1,To research how many people believe global warming is caused by humans,None,1,1,3,5,6.25,5.25,5.166666667,5.363636364,3,1,0,0.405255049,0.596744625
R_a4eohrNdAuraakR,Live,Anonymous,,United States,0,6/16/15 9:57,6/16/15 10:07,1,0.5,4,1,1,1,1,1,,4.166,29.069,90.756,2,1,5,5,4,4,4,1,4,4,5,3,5,4,4,5,1,6,7,5,6,4,5,5,6,6,5,5,2,1,5,5,5,5,4,3,5,6,6,4,5,1,2,1,1,2,1,1,1,,5,5,,10,10,8,1,1,35,6,1,to get the average persons views on global warming.,no,1,1,3,4,4.5,4,5.166666667,4.818181818,5,1,0,0.405255049,0.180233435
R_9uWlYRaDVqr8ReJ,Live,Anonymous,,United States,0,6/22/15 9:06,6/22/15 9:14,1,-0.5,4,1,1,1,1,,1,0,0,65.202,0,1,7,5,7,7,1,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,7,7,7,7,7,1,2,1,2,2,1,1,1,,1,,,10,5,8,1,1,33,3,1,I think it was discover how an article could influence someones beliefs in global warming,thank you,1,1,7,7,6.5,7,7,6.727272727,4,1,0,1.896684096,1.6380226
R_cNhaHfNa08S2DPf,Live,Anonymous,,United States,0,6/16/15 10:39,6/16/15 10:47,1,-0.5,4,1,1,1,1,,1,7.562,7.562,73.348,1,1,5,5,5,5,2,1,5,5,5,1,5,2,5,5,1,7,1,6,5,5,5,5,5,1,1,5,1,1,5,5,5,5,1,4,2,2,5,2,5,1,1,1,1,2,1,2,1,1,2,3,,10,,4,1,2,37,4,1,opinions on recycling,none,1,1,3,6,5,4.375,3.916666667,3.727272727,5,1,0,-0.611628392,-0.652788944
R_8HsTBDKwqaj0ESN,Live,Anonymous,,United States,0,6/16/15 10:04,6/16/15 10:13,1,-0.5,4,1,1,1,1,,1,0,0,140.808,0,1,1,2,1,1,1,1,1,1,1,1,3,7,1,1,1,1,2,6,2,1,7,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,,,,,,,,1,2,35,6,1,To see what demographics believe in climate change and lifestyle choices they make relating to environment., ,1,1,5,1,1.25,1.5,2.416666667,1,0,1,0,-1.831888521,-2.735344894
R_71BGxfFD5JT757T,Live,Anonymous,,United States,0,6/16/15 10:23,6/16/15 10:29,1,-0.5,4,1,1,1,1,,1,0,0,48.89,0,1,3,4,5,3,2,1,6,6,5,5,3,3,5,4,1,7,3,6,7,1,3,4,2,3,3,4,1,1,5,4,4,4,2,3,2,2,4,2,4,1,2,1,1,2,1,2,2,,1,1,,5,,,1,2,50,6,1,To get views and opinions on global warming and willingness to help the environment,no,1,1,5,5,3.75,5.125,3.666666667,3.272727273,3,1,0,-0.81500508,-0.999881603
